id,genre,song_name,artist_name,audio,img
0lFYzkfUlmusfjk48QsmwH,Telugu,Life Ante Itta Vundaala,Devi Sri Prasad,https://p.scdn.co/mp3-preview/d0008e04951ac40e1481c95ec6a4cef411287918?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27341c5d65aeb09db7212fd6755
2CCqH2JHTzlm9DO1Dc1vq4,Telugu,Ante Sundaraniki Promo Song,Vivek Sagar,https://p.scdn.co/mp3-preview/2e3f9f2377e1ead22e297b68dddc11babb0e6ff9?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273060e9097983979338dbe8852
44BU17G1ISbz7JIzxqgvSM,Telugu,Nee Chaaredu kalle,Armaan Malik,https://p.scdn.co/mp3-preview/3c0e8b891a0e64af6d3955ba8b3796a4d1295c43?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273f4fefd3088575187816994d2
1GP0KRgqPjkzG9SGuYZKZA,Telugu,Bhale Bhale Banjara,Mani Sharma,https://p.scdn.co/mp3-preview/5eef01c4a5069ccbb327945c5104f6ac7908c1be?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27318df1204b0fad33fa7afe5fd
1XOCtdeIjy7eIIPsYFGXzZ,Telugu,Mehabooba,Ananya Bhat,https://p.scdn.co/mp3-preview/f69139b88950dfb31923eb02e62dc1a0ec15414a?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27372b245c1c91a60d0af168098
6FrKmVd9tp2vygYXxcvHjV,Telugu,Alai Balai,Ram Miriyala,https://p.scdn.co/mp3-preview/ac91daa98851bd2c52282443098bf948b31d52dd?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273d22cef7555a2b7568210afc0
0hNPo5brQ2MLlrdVKZfHK9,Telugu,Kalaavathi,Thaman S,https://p.scdn.co/mp3-preview/18f6e40715eecd04902957956aae7dd55c869774?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273628c64b83f6ff72b9f472699
2oEHcVe21whTKWQBqRAYPp,Telugu,"Halamithi Habibo (From ""Beast"")",Anirudh Ravichander,https://p.scdn.co/mp3-preview/d59229c88d8cc2ab22abd8dfbce8a7c38c2441c9?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273f597fb18c650bce3e82d41e2
2henExkrTy654OJ9OJPaL4,Telugu,Entha Chithram,Vivek Sagar,https://p.scdn.co/mp3-preview/09744d1ced799e4211ee7c65a057cb2e5415953a?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273af45ea39c577cedf20f8268c
5GjYjVSNtHeOJtumwvR7eB,Telugu,Komma Uyyala,Prakruthi Reddy,https://p.scdn.co/mp3-preview/3826f8e0171fb6ac17f1f7f951ccfaae0625452d?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2732976d2dee7ce4d1ac0e45b97
7vmoMVtxkQn2TPsxaC0WlA,Telugu,"Oh Isha (From ""Major - Telugu"")",Armaan Malik,https://p.scdn.co/mp3-preview/6df36f47b2628c0b8e9b404a1cf3e3c1e97757cb?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273ff3dec4dc1bfa6cc8e635c33
4ydNnBV9Jnb5YlXb11kFjD,Telugu,Sarkaru Vaari Paata-Title Song,Thaman S,https://p.scdn.co/mp3-preview/5506e79fc2d280d44f577b65c2a936a250b1ab64?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2733289833ddc4e451107a7a4f8
3onsxErX11PVciArL7o3ry,Telugu,Saana Kastam,Revanth,https://p.scdn.co/mp3-preview/7ce7f22b64bc682f006fa75a0228ba487e16364c?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273a6da6e679d0be7647a2f34f1
5DwxooMQzVeY4HBkZwIKCQ,Telugu,"The Monster Song (From ""KGF Chapter 2 - Telugu"")",Ravi Basrur,https://p.scdn.co/mp3-preview/c6ac0496da5157e9abf3c1f115a0ab99dcd2d175?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2736156d0ae852fb5193727725b
6KJyZlCGIeGoyj6QKxUUBC,Telugu,Oo Aadapilla,Jay Krish,https://p.scdn.co/mp3-preview/d81790c2f45f30f4ba0898840936565dde55ca7b?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273c7da6bc164fc99e4f0ce8c14
4BHYJiAqyqGtN267ypm1ke,Telugu,Naatu Naatu,Rahul Sipligunj,https://p.scdn.co/mp3-preview/b252a46236a3cc930b17f0ebfc23077a9c35ba25?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2732976d2dee7ce4d1ac0e45b97
0kmEIbbAujegNwYpR0Was0,Telugu,"Beast Mode (From ""Beast"")",Anirudh Ravichander,https://p.scdn.co/mp3-preview/39edcbf1dd65b46d9ee62e4990f89479b3b50d4a?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27315616e4b7f5ab82295d61f38
7DuNP2aksC3BJqoT889Xye,Telugu,Woo Aaa Aha Aha,Devi Sri Prasad,https://p.scdn.co/mp3-preview/55378edea7ec7489c832ab392fccdd9ffed71799?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273e8cf0a1f29b9c1bf48126705
4rnDSLPMEviCV3uvD25TLN,Telugu,Emundi Ra,Mahati Swara Sagar,https://p.scdn.co/mp3-preview/9107466978d14e97e789652a7b2ddbbe174d4f32?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273b63817bb3221fd5809627148
0KX0B3HIUheXCof3QajFuw,Telugu,"Sulthana (From ""Kgf Chapter 2"")",Srikrishna,https://p.scdn.co/mp3-preview/bfdd3c4dda9f751e5799356cc4d713211c4813f3?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2735c9841647b370b688d0e6e03
18JVTOKs9ghqPLtkMeqffL,Telugu,"Baguntundhi Nuvvu Navvithe (From ""Atithi Devobhava"")",Shekar Chandra,https://p.scdn.co/mp3-preview/8c8efa7329a37d3fa354961adcf6cbc064cfe653?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27307d9f1b9f8c050b7b22ed5c9
7G8LfMpY6TGN9dbZ9m0Jdd,Telugu,"Komuram Bheemudo (From ""RRR"")",Kala Bhairava,https://p.scdn.co/mp3-preview/f864924dfb71bb13c074e21941ff810dfb5836ed?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27315cf7151d7be44accd1583d2
3DtnMeWOiJ1uNF5h6yUQjG,Telugu,"Dippam Dappam (Telugu) [From ""Kanmani Rambo Khatija""]",Anirudh Ravichander,https://p.scdn.co/mp3-preview/5e8f060c20ce598515278a2c5762496da028dd5a?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731f8a494301b786e733aaceab
560zqyR4wOAuNlsgqe3PcN,Telugu,"Toofan (From ""Kgf Chapter 2"")",Srikrishna,https://p.scdn.co/mp3-preview/2b5c3dd7f5cec5a00cd06ec71c809cfec4a9e45b?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27327cc930418d75cd3efe40378
7tETj4CM2fUOust66B0xQ9,Telugu,"Etthara Jenda (From ""RRR"")",Vishal Mishra,https://p.scdn.co/mp3-preview/45b94fe92110b01343865cae81c66464ed6ada27?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273479f8b0556dfc8d308d3e990
7FEqZYaxvVfyj1bEFaocnt,Telugu,"Two Two Two (From ""Kanmani Rambo Khatija"")",Anirudh Ravichander,https://p.scdn.co/mp3-preview/d6ce2317149917a3e1ca4c52fc089ee24b83fdae?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273b6778049b5f02d79d8b30673
43MaYmeXYuEH4mpuaGH0uC,Telugu,Penny,Thaman S,https://p.scdn.co/mp3-preview/5641ba7d67bab83d40590312cc77f9ccc267c29c?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2736e0af83d9d73c6175f7fecf3
5ZtrYdXOsYCRLXuGKR7nt6,Telugu,Lollipop,Sid Sriram,https://p.scdn.co/mp3-preview/4353425286172e4671b699646ec02a4b76a6c096?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273f828ea6bf52152307873ff19
4VvMqPTlw4qN7KiJ8OSV1S,Telugu,"Jollyo Gymkhana (From ""Beast"")",Nakash Aziz,https://p.scdn.co/mp3-preview/9b084567d782a2d046a79b9eae1f4651afcca8be?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273bf0cc13eef7a80af684558aa
7uo3wgB8We99kdcJpKDiq9,Telugu,Ninnele,Anurag Kulkarni,https://p.scdn.co/mp3-preview/44551b4d18134b5e176f9242f82ca12126dcf856?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731dea2aa9556b19a62d38eb1c
4ZNIkO2j6K2c0Nm8zWXmdn,Telugu,Tillu Anna DJ Pedithe,Ram Miriyala,https://p.scdn.co/mp3-preview/f727e4369656340fb68d5725c03f69716838d053?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273d4f893fa639b6ae966557a89
6h5vL07MyGY6WdWPYK4IMG,Telugu,"Dosti (From ""RRR"")",Hemachandra Vedala,https://p.scdn.co/mp3-preview/5ebaab0ad960794f35304a3bc609ebea617cce82?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273bcbe29a742e7ed0524eea3f8
77feKtBcyhRv4SE2u6dd9R,Telugu,Ee Raathale,Yuvan Shankar Raja,https://p.scdn.co/mp3-preview/d5bf682ca091746bfbc22c68b3285a8fb2b2e94a?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731dea2aa9556b19a62d38eb1c
6rcTPn1CwOyuskilY12IqL,Telugu,Laahe Laahe,Mani Sharma,https://p.scdn.co/mp3-preview/0365713b48066a57e7813d9c34406106c74869ab?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2730e64f00243bb4c71cb7874bc
2VRizRaKdhxF0sI0dR6tqN,Telugu,La La Bheemla DJ Version,Thaman S,https://p.scdn.co/mp3-preview/42f0a3c65d4b5433f9988dea70fe1b226ad85566?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273e46ba4d8ea6bd3a0bdd3317a
3S7IadsjeS0DXkAaHSREkM,Telugu,Yemaiundacho,Vijai Bulganin,https://p.scdn.co/mp3-preview/05295d8a10ba313647b3f94a98febd59571f6ddc?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2733031a83d8d6918eaaa9aea9c
5uWWbI8ovzoaBO8cRifcvN,Telugu,Full Kick,Devi Sri Prasad,https://p.scdn.co/mp3-preview/f0310463eae6b9a3ebeba56a4d0d28e8e6ec1fe6?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27367569f6d1c0bf74151a4a22a
50oVNoFryWIEFQQU9eRI10,Telugu,Gandhari,Pawan Ch,https://p.scdn.co/mp3-preview/2c6b1bf2222d236bd49e96f8e045ac0c14900a0b?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273a478392c48fcdbb55eae9e23
56dpwomaj1YnKZ0L4b33hN,Telugu,Nagumomu Thaarale,Sid Sriram,https://p.scdn.co/mp3-preview/094233b2963af8079fba08c2de2ceebcb2f0df1e?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731dea2aa9556b19a62d38eb1c
0H8ZBNuCpbZ78ATIwowra2,Telugu,Leharaayi Female Version,Nutana Mohan,https://p.scdn.co/mp3-preview/99bb8517832cf7ff373ff77a15e1cf33370f5178?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273584cdb678685591aec1a8503
6zKufRj33vEFId3ItVnJHA,Telugu,Bangaara,Madhu Priya,https://p.scdn.co/mp3-preview/6a82d5729d2e0841bab77fb21e9f3f324320a02c?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27356d8749c00b8b8e3d681ccc4
24EOG8CjVwcVOljsYi1dgo,Telugu,Idhi Chala Baagundhi Le,Prashanth R Vihari,https://p.scdn.co/mp3-preview/459ec3cf1f04b6ee1d10a16191819dc3487ab16e?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273dbc8fc2d521fb1564dab3c67
7ox1JFNmfgRtUBY1kx2aIj,Telugu,Pataas Pilla,Sricharan Pakala,https://p.scdn.co/mp3-preview/a1c67b66b15bb1b7e81b3cd8b85d8b081d9ae6ae?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273a9b7e9f7c97cba3c439d1eb1
6sFcxR4kzTjmJA6oUe0nY8,Telugu,Brindavanam,Mangli,https://p.scdn.co/mp3-preview/56c9b6809382be0e2064db38c65958a816e14291?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2735498d502ab5bc518ab0435a0
4iKGu3xtvm90eBw0EIPWJP,Telugu,"Naatu Naatu (From ""Rrr"")",Rahul Sipligunj,https://p.scdn.co/mp3-preview/b791a6358730371056323277ecf8c5238aa9fb0f?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273f83c2d7e01bdf4443b881532
7e6J0HgooHYVi4SwdOB2OM,Telugu,Eyy Bidda Idhi Naa Adda,Nakash Aziz,https://p.scdn.co/mp3-preview/8fe9d5203abf07afad7ab70d150fc7d4f81351e1?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27301925b76487513f036aaace0
3JDtYXV59KW53xIcKMM05a,Telugu,Jalabulajangu,Anirudh Ravichander,https://p.scdn.co/mp3-preview/c03c17189c7db6409850a91eec3b038818ece6aa?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2730341b455de13176ce5571d30
5WF2p0cTRFj80B7XFnJagv,Telugu,Private Party,Anirudh Ravichander,https://p.scdn.co/mp3-preview/326dc473ed05a0b3315bb1f5821bb6ddf56bf50c?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2730341b455de13176ce5571d30
0Gtrx0APzKJABc817nOuju,Telugu,Atta Sudake,Devi Sri Prasad,https://p.scdn.co/mp3-preview/cfc4daed1004c2f7ec8e0f9942b7a1639c0962a4?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273f7d3f8bff10e87ae6c79fc3a
1dsVZC4ApjihqrmI8hfCA5,Telugu,Bheemla Nayak Title Song,Thaman S,https://p.scdn.co/mp3-preview/71b144815a0f2a51a0e839a1dd5d5e9827af0228?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273894292c5287ad660d0e0f07d
4cr8SYiRGQ533WZNQkcoBS,Telugu,"Jai Balayya (From ""Akhanda"")",Geetha Madhuri,https://p.scdn.co/mp3-preview/d160169a400ad07c652476b6863441b2b16ae731?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2734d6d24b793534cdfbde17ff8
7l43TugVLfbCcWPH3PFbGm,Telugu,"Aadavallu Meeku Joharlu - Title Song (From ""Aadavallu Meeku Joharlu"")",Devi Sri Prasad,https://p.scdn.co/mp3-preview/accf3f3f15b16bbc47b5efe6ec275081109788cc?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273c82cf261ef0188b6e847d8bf
2GV39QRKaAJdwDX7IUxe8y,Telugu,Lab Dab Lab Dab Dabboo,Devi Sri Prasad,https://p.scdn.co/mp3-preview/b2d25494334ee5feecaa7738b9b64db2665cffe0?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2735321ceed65b67b4fdf4390ca
0z2hHT6puSqiw3p86El7Kp,Telugu,Daakko Daakko Meka,Devi Sri Prasad,https://p.scdn.co/mp3-preview/f581d69c1d1698b7f1449b2119aa371700a79a58?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273acef64025ca90d282848090f
4B7hHdp3YiEUoCfYJoRRP2,Telugu,Digu Digu Digu Naaga,Shreya Ghoshal,https://p.scdn.co/mp3-preview/1f14614f863cea0b6a79adab181372f498e0b6a0?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273ed701a30d2faefd19fba596e
6GbObXudr6oFWk8FdHHLeh,Telugu,Saana Kastam,L. V. Revanth,https://p.scdn.co/mp3-preview/7ae716e91de0c1b5c4bde8061093f0d7aab552dd?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273e4990e3cc3baf205896fd439
1f4NEyZy3vYYH4YEAxbcsF,Telugu,Kodthe,Harika Narayan,https://p.scdn.co/mp3-preview/4ffd397831b4b0bbe192b14082f30585f721dfb9?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273841197b9ab57c38c08e4e603
75mAnefgaiZMiUeveBLHBP,Telugu,"Vaasivaadi Tassadiyyaa (From ""Bangarraju"")",Anup Rubens,https://p.scdn.co/mp3-preview/5433d4899c61c2e269b4aa0f31b2d99b23ecd233?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273361861bd9bc81e6ee083d7ac
1ysF7N4pb8cQeyDyEgsPq1,Telugu,"Sanchari (From ""Radhe Shyam"")",Anirudh Ravichander,https://p.scdn.co/mp3-preview/c82e44024ff03782cea9c32aa7a434f3eb3e8ef1?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273c9defacf1812ca3101b24f80
36WxZfEsxGjOg6qYbG4BXZ,Telugu,Khiladi,Devi Sri Prasad,https://p.scdn.co/mp3-preview/a08558964b355a3affc76a8747bae6b07706eb8b?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273e5c60f641660817ab4ca037b
1Tr1i7e3uffAc9PBi7FZqg,Telugu,"Mandhuloda (From ""Sridevi Soda Center"")",Mani Sharma,https://p.scdn.co/mp3-preview/bbfaae59d45074a278ecd4ec7faddbf795bc214d?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273d82759ab506e3469c8681060
6fpSooPteGw4lZnBOgVQAq,Telugu,Chittemma,Anirudh Ravichander,https://p.scdn.co/mp3-preview/09712fe3ff387614ae94d97405de3f32a94ab41e?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27313fd38ee2b0ca4d224c4fd3b
74IQCxI4nws964fic1Q4pv,Telugu,Saranga Dariya,Mangli,https://p.scdn.co/mp3-preview/cb5349b42f67f23c93b27c55d03e40c9370e4dd6?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2730cf1e9f4c93ec0fd60f1fe7e
0KVvm7906rKVWRvsnzfDCp,Telugu,"Mana Jathiratnalu (From ""Jathi Ratnalu"")",Rahul Sipligunj,https://p.scdn.co/mp3-preview/62c1192bb4d641c4bcac0d7d4707d5963309a3b0?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2734b59f4396df221b9dd5378bb
6OsLmYOAzeVrJI37zY6JQ1,Telugu,"Hey Rambha Rambha (From ""Mahasamudram"")",Chaitan Bharadwaj,https://p.scdn.co/mp3-preview/31cbbb079f4d47f7e7dfaf9c565ce16deeb63de8?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731a853f7e06b45a55786fbc18
2UNdKmp2UILWhbN0j4H34U,Telugu,Bhalegundi Baalaa,Mickey J. Meyer,https://p.scdn.co/mp3-preview/f311db6b47fbf2f403b14d536cbd507df0234b0a?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273ba4f94582381458675f1f614
0wSENaO6SANwb3aN3RHyR0,Telugu,"Wah Wah Mere Bava (From ""30 Rojullo Preminchadam Ela"")",Rahul Sipligunj,https://p.scdn.co/mp3-preview/c8025718d61502ba9e9c7f2bc8f54d71c1649921?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273a174f89eb6332b9166d28eb4
3ZArIoBa7G4RoQbzWCBgkD,Telugu,"Balega Tagilavey Bangaram (From ""Krack"")",Anirudh Ravichander,https://p.scdn.co/mp3-preview/269ec533df5a0097b34d2336e8a43e7573e9d239?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731500d690e7095619895bd317
2zw3XDY1gtqUR8lHbCM3y2,Telugu,"Pilla Puli (From ""Aakaasam Nee Haddhu Ra"")",G. V. Prakash,https://p.scdn.co/mp3-preview/4b8e30a1a41006ba25f69b10a16d86e3b13c41ee?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2732dcdb9f79fa7c9cd4bbba8a4
6OjiOJFa51sGCyBK9qOfFo,Telugu,Singles Anthem - Telugu,Anurag Kulkarni,https://p.scdn.co/mp3-preview/a327306aa9130992e7bc7578476eb483628e1a30?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273d5488e70605b0cb08fdeeeef
0dnDTvdUco2UbaBjUtPxNS,Telugu,Buttabomma - Telugu,Armaan Malik,https://p.scdn.co/mp3-preview/b740006cb9a1d7f022dc63750260b2e3502b2326?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27363118748c712b6ac32c0feec
5Xlyjl7kmocIZXGJpE4wD2,Telugu,Ramba Oorvasi Menaka,Hemachandra Vedala,https://p.scdn.co/mp3-preview/e7a6c1387afa2dbf6bae230b3de6bbc31d581576?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273fea2a277e3409c0bd89ccc9c
2pSunqpHfoP4iKrIBHb6PO,Telugu,"Bujji (From ""Jagame Thandhiram (Telugu)"")",Santhosh Narayanan,https://p.scdn.co/mp3-preview/5ee679ed9e48847b0b546bebcf7a29be657d9d74?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731d8c658664ef3acfbf926429
7GnqqySAT1HJj6qmOOYGT7,Telugu,"Single Kingulam - From ""A1 Express""",Hiphop Tamizha,https://p.scdn.co/mp3-preview/93588119b278c86059c42a387f607f517d5f3461?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27351516e0750c0c31350731106
15tCasit297c9SsbU3R95d,Telugu,"Mind Block (From ""Sarileru Neekevvaru"")",Blaaze,https://p.scdn.co/mp3-preview/f93ea0a060ac76b44f2c52e3d2d4007fe19e9e06?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27375184bfe3cede329e2d4c14c
5Y0X2kudA3h4nA2ZdfXn24,Telugu,Super Cute - Telugu,Nakash Aziz,https://p.scdn.co/mp3-preview/849d86742ae02008acf8a8ab05f982555dcb50ee?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273d5488e70605b0cb08fdeeeef
5lYYiDQZ0QiW8CjrpNSB8D,Telugu,Elluvochi Godaramma,S. P. Balasubrahmanyam,https://p.scdn.co/mp3-preview/2a08396d2988fcc8234f24e2067f1dab27e540b0?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2730016247cfc2175ca5b38e796
4uXJADmybUHUgycBWFHeq6,Telugu,Ramuloo Ramulaa - Duet,Anurag Kulkarni,https://p.scdn.co/mp3-preview/1ca50a09d41b5f93d95dc4bc3c5c896996d7710e?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273ec8e1f5da18069b24fb43694
6vuFwx61J0vVstv84Q7MOH,Telugu,Psycho Saiyaan - Groovedev Remix(Remix By Groovedev),Anirudh Ravichander,https://p.scdn.co/mp3-preview/c0fee9893f3db954f9b6dd23de208ae1f1afd5a1?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273c4ff59d8b5fc14274d6ecbc7
1iyWzBAthsLghPEvAC4Aup,Telugu,Nee Kannulu - Telugu,Rahul Sipligunj,https://p.scdn.co/mp3-preview/a29ccb1b21447ef82ff721a2a83525e6be33f16f?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b27335c81a6d49702abbf9125a6d
3qhq4cn3We0CXDIi44ckHa,Telugu,"Daang Daang (From ""Sarileru Neekevvaru"")",Nakash Aziz,https://p.scdn.co/mp3-preview/6f66a7d1d5aecdc7c63ff4bc4d77f8d99dbe4821?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2737c6f2a97e40ea5a40061bc1a
2vQcYcK68Nhq4QBvpuV6w4,Telugu,"Chill Bro (From ""Local Boy"")",Vivek - Mervin,https://p.scdn.co/mp3-preview/4c9c498ee5f2247f1fdbbcd85bb824eb135bd83a?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273b834e5f160395a9ebc68bbcd
4mtGAPsQCIlD4ZXdpRi0wf,Marathi,Chandra (Featuring. Shreya Ghoshal),Ajay-Atul,https://p.scdn.co/mp3-preview/5670769cf2174685fae4f5180f5105c41ce2ec07?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273a14c5d2d60c99ffd4d3c2e24
5TPlJn8nfTT6bd9FwGgof8,Marathi,Raja Aala,Avadhoot Gupte,https://p.scdn.co/mp3-preview/a2b27f6a6da3661b93fc01adfdaaa3e79b4e43df?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273830dd5c0d771f4aebdf310e7
2l4MIKaU0kB4UjjCfuq2X0,Marathi,Majhi Baay Go,Prashant Nakti,https://p.scdn.co/mp3-preview/715ca85d2bb44d784eddff87ae3d68b03cc27dc0?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273ff3fdeb275802bbc2413ca96
7yW1U21NXBawQB8fdlE0vx,Marathi,Kajwa,Vijay Bhate,https://p.scdn.co/mp3-preview/ef2417c48e38a80a4d60d5b254c70ea89d31be33?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b273913d1986ed7355654343ec4c
0dtrWnP1GjVnRuarUSTqfS,Marathi,Kelewali,Avadhoot Gupte,https://p.scdn.co/mp3-preview/9f01274ce02ec7bcd3ce5755faec679242588ecd?cid=6d57f32dcf244e299783a02fe4ce7997,https://i.scdn.co/image/ab67616d0000b2731259550581d9927c9db08a5d
